TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['2405']|animhera|Dark Sun|Animal, Herd (Athas)|Animal, Herd (Athas)|Z'tal|Omnivore|Common|2+2|Non- (0)|Nil|Unsteady (5)|12|1-20|2|Leap|S (2-3')|Sonics|Sonics|19|See below|120|Neutral|5|Any|1, 1-6
['2405']|animhoua|Dark Sun|Animal, Household (Athas)|Animal, Household (Athas)|Critic|Carnivore|Uncommon|1+1|Animal (1)|Nil|Unreliable (3)|12|1|1|Solitary|T (17&rdquo;)|Nil|See below|19|See below|35|Neutral|5|Any|1
['2405']|animhoua|Dark Sun|Animal, Household (Athas)|Animal, Household (Athas)|Hurrum|Omnivore|Common|1-1|Semi (2)|Nil|Average (9)|6 (12)|1|1|Solitary|T (1')|Nil|Nil|20|See below|15|Neutral evil|8|Any|1
['2405']|animhoua|Dark Sun|Animal, Household (Athas)|Animal, Household (Athas)|Ock'n|Scavenger|Common|½|Non- (0)|Nil|None|1/10|1-10|0|Solitary|T (½&rdquo;)|Nil|Nil|20|See below|7|Neutral|8|Any|Nil
['2405']|animhoua|Dark Sun|Animal, Household (Athas)|Animal, Household (Athas)|Renk|Scavenger|Common|¼|Non- (0)|Nil|None|1/10|1|0|Solitary|T (2&rdquo;)|Nil|Nil|20|See below|7|Neutral|10|Any|Nil
['2118', '2602']|animlord|Planescape|Animal Lord|Animal Lord|Cat Lord|Carnivore|Unique|15 (122 hp)|Exceptional (15-16)|50%|Champion (15-16)|21|1|See below|Solitary|See below|Magical weapons,<br>rake, darts|Danger sense|5|Nil|18,000|Neutral|3|Beastlands|See below
['2118', '2602']|animlord|Planescape|Animal Lord|Animal Lord|Hawk Lord|Carnivore|Unique|15 (122 hp)|Exceptional (15-16)|50%|Champion (15-16)|12, Fl 24 (C)|1|See below|Solitary|See below|Dive|Danger sense|5|Nil|18,000|Neutral|4|Beastlands|See below
['2118', '2602']|animlord|Planescape|Animal Lord|Animal Lord|Lizard Lord|Carnivore|Unique|15 (122 hp)|Exceptional (15-16)|50%|Champion (15-16)|15|1|See below|Solitary|See below|Hypnotism|Danger sense,<br>weapon immunity|5|Nil|18,000|Neutral|3|Beastlands|See below
['2118', '2602']|animlord|Planescape|Animal Lord|Animal Lord|Wolf Lord|Carnivore|Unique|15 (122 hp)|Exceptional (15-16)|50%|Champion (15-16)|15|1|See below|Solitary|See below|Poison|Danger sense,<br>weapon immunity|5|Nil|18,000|Neutral|5|Beastlands|See below
['1064']|animus|Greyhawk|Animus|Animus|Animus|None|Very rare|14|Varies|Nil|Fanatic (17-18)|12|1|Varies (1)|Solitary|M (Varies)|See below|See below|7 or better|Special|Varies|Any evil|10|Any|By weapon type + 4
['2140', '2428', '2103']|ankheg|Advanced Dungeons & Dragons 2nd Edition|Ankheg|Ankheg|Ankheg|Omnivore|Rare|3-8|Non- (0)|Nil|Average (9)|12, Br 6|1-6|1|Brood|L-H (10-20' long)|Squirt acid|Nil|17-13|C|175-975|Neutral|Overall 2, underside 4|Temperate and tropical/Plains and forests|3-18 (crush)+1-4 (acid)
['Dragon162']|ankou|Dragon Magazine|Ankou|Ankou|Ankou|None|Very rare (Rare)|8|Low (5-7)|Nil|Champion (15-16)|6|1|2|Solitary|M|Nil|Never surprised; detects hidden or invisible beings within 60'|13|Nil|975|Neutral evil|6|Any inhabited area|By weapon type (doubled)
['Dragon204']|anomaloc|Dragon Magazine|Anomalocaris|Anomalocaris|Anomalocaris|Carnivore/Scavenger|Very rare|12|Animal(1)|Nil|Fearless (20)|Sw 18|1-2|3|Solitary|G (80' long)|Swallow whole|Nil|9|Nil|6,000|Neutral|4|Shallow sea floor|1d8 (x2)/2d8
['2103']|ant|Advanced Dungeons & Dragons 2nd Edition|Ant|Ant|Giant|Omnivore|Rare|Worker: 2<br>Warrior: 3|Animal (1)|Nil|Average (9)|18|1-100|1|Colony|T (2' long)|Warriors have poison sting|Nil|16|Q&times;3,S|Worker: 35<br>Warrior: 175|Neutral|3|Tropical/Forest, hills and plains|Worker: 1-6<br>Warrior: 2-8
['2103']|ant|Advanced Dungeons & Dragons 2nd Edition|Ant|Ant|Swarm|Omnivore|Very rare|1 hp per 10 ants|Animal (1)|Nil|Unsteady (6)|6|See below|1|Colony|See below|Poison|Nil|See below|Nil|See below|Neutral|10|Tropical/Forest, hills, and plains|See below
['2103']|antliong|Advanced Dungeons & Dragons 2nd Edition|Ant Lion, Giant|Ant Lion, Giant|Ant Lion, Giant|Carnivore|Rare|8|Animal (1)|Nil|Average (8)|9, Br 1 (in loose soil)|1|1|Solitary|L (10' long)|See below|Nil|12|See below|1,400|Neutral|2|Tropical and temperate/Mountains, hills, and plains|5-20
['2405']|antloidd|Dark Sun|Antloid, Desert|Antloid, Desert|Dynamis|Omnivore|Rare|4+2|Low (5)|Nil|Champion (15)|12|1-10|1|Warrens|L (10')|Psionic|Psionic|17|Nil|270|Neutral|6|Sandy Wastes|1-6
['2405']|antloidd|Dark Sun|Antloid, Desert|Antloid, Desert|Queen|Omnivore|Very rare|8+1|Semi- (3)|Nil|Elite (13)|3|1|1|Warrens|H (20'+)|Pheromones|Pheromones|13|J,K,N,U|975|Neutral|10|Sandy Wastes|Nil
['2405']|antloidd|Dark Sun|Antloid, Desert|Antloid, Desert|Soldier|Omnivore|Uncommon|6+1|Animal (1)|Nil|Elite (13)|18|1-20|1|Warrens|L (10')|Poison|Nil|15|Nil|420|Neutral|3|Sandy Wastes|3-18
['2405']|antloidd|Dark Sun|Antloid, Desert|Antloid, Desert|Worker|Omnivore|Uncommon|3|Animal (1)|Nil|Average (10)|12|1-100|1|Warrens|L (8')|Nil|Nil|17|Nil|120|Neutral|6|Sandy Wastes|13-18 (1d6+12)
['DragonMagazineAnnual1998']|antpiran|Dragon Magazine|Ant, Piranha|Ant, Piranha|Ant, Piranha|Carnivore|Rare|1 hp per 10 ants|Average (8)|Nil|Fearless (20)|6|See below|1|Colony|See below|Surprise|Nil|Special|Nil|2,000 per swarm|Neutral|10|Temperate urban|See below
['2103']|apecarni|Advanced Dungeons & Dragons 2nd Edition|Ape, Carnivorous|Ape, Carnivorous|Ape, Carnivorous|Carnivore|Rare|5|Low (7)|Nil|Steady (11)|12, 9 in trees|2-8|3|Family|L (7'+, very broad)|Rending|+2 bonus: to surprise roll|15|C|175|Neutral|6|Tropical/Forest, hills, and plains|1-4/1-4/1-8
['2119']|aperusa|Spelljammer|Aperusa|Aperusa|Aperusa|Omnivore|Common|1+1|Average (8-10)|10%|Steady (11)|12|5-50|1|Clan|M (5-6' tall)|See below|See below|19|E (O,V)|175<br>Sword: 975<br>Umbra: 975<br>Clan Leader: 3,000|Chaotic neutral (good)|6|Any|By weapon
['2132']|appariti|Fiends Folio|Apparition|Apparition|Apparition|None|Very rare|8|Average (8-10)|Nil|Steady (12)|24|1-4|1|Tribal|M (4'1&rdquo;-7')|See below|Hit only by magical or silver weapons|See below|E|1,400|Chaotic evil|0|Any|See below
['1163']|arakalve|Ravenloft|Arak, Alven|Arak, Alven|Arak, Alven|Flowers, nectar|Rare|1|High (13-14)|75%|Unsteady (5-7)|9, F1 15 (A)|2d4|1|Clan|T (1' tall)|Spells (3/3/1), wing dance (enthralls or cause blindness and deafness)|+3 or better magical weapon to hit; immune to stone weapons, electricity, and lightning|19|Q|1,400|Chaotic good|2|The Shadow Rift|1 point
['1163']|arakbrag|Ravenloft|Arak, Brag|Arak, Brag|Arak, Brag|Vegetarian (grains)|Uncommon|4|High (13-14)|30%|Average (8-10)|12 (2-legged) or 18 (4-legged)|2d6|2|Clan|S (3' tall)|Spells (4/2/1), sleep, delusion|+2 or better magical weapon to hit; immune to wooden weapons, cold, and ice magic|16|Q|3,000|Lawful neutral|4|The Shadow Rift|1d4+1 (fist or hoof)
['1163']|arakfir|Ravenloft|Arak, Fir|Arak, Fir|Arak, Fir|Omnivore|Rare|3|Exceptional (15-16)|30%|Average (8-10)|9|2d6|1|Clan|S (3' tall)|Spells (4/2/1), charm, confusion, mechanical devices|+2 or better magical weapon to hit; immune to stone weapons, cold, and ice|17|Q|3,000|Neutral good|4|The Shadow Rift|1d4+1 (fingers)
['1163']|arakmury|Ravenloft|Arak, Muryan|Arak, Muryan|Arak, Muryan|Omnivore|Uncommon|5|High (13-14)|15%|Fanatic (17)|15|2d4|1|Clan|M (5' tall)|Spells (4/2/1), dance, slow, deafness, blindness|+1 or better magical weapon to hit; immune to wooden weapons, lightning and electricity|15|Q|5,000|Chaotic neutral|2|The Shadow Rift|1d6 (by weapon)
['1163']|arakport|Ravenloft|Arak, Portune|Arak, Portune|Arak, Portune|Omnivore|Very rare|2|Genius (17-18)|45%|Unreliable (2-4)|3|1|1|Solitary|T (6&rdquo; tall)|Spells (3/3/1), fumble, mortifying wound|+3 or better magical weapon to hit; immune to wooden weapons, heat, and fire|18|Q|3,000|Lawful good|-2|The Shadow Rift|1d2 + special
['1163']|arakpowr|Ravenloft|Arak, Powrie|Arak, Powrie|Arak, Powrie|Omnivore|Common|5|High (13-14)|45%|Fanatic (17-18)|9, fly 15 (A)|2d4|1|Clan|T (1' tall)|Spells (4/2/1), fear, backstab, shriek|+3 or better magical weapon to hit; immune to steel weapons, electricity, and lightning|15|Q|5,000|Chaotic evil|2|The Shadow Rift|1 point (dagger) or 1d4 (bite)
['1163']|arakshee|Ravenloft|Arak, Shee|Arak, Shee|Arak, Shee|Omnivore|Rare|7|Exceptional (15-16)|15%|Steady (11-12)|15|1d3|1|Clan|M (6' tall)|Spells (4/3/2/1), charm, fumble|+1 or better magical weapon to hit: immune to stone weapons, fire, and heat|13|Q|5,000|Neutral|6|The Shadow Rift|1d8 (elfshot)
['1163']|araksith|Ravenloft|Arak, Sith|Arak, Sith|Arak, Sith|Omnivore|Rare|7|Genius (17-18)|30%|Fearless (19)|15|2d6|3|Clan|M (6' tall)|Spells (4/3/2/1), gaze, fear aura|Parry, +1 or better magical weapon to hit, immune to steel weapons, fire, and heat|13|Q|6,000|Lawful evil|0|The Shadow Rift|1d8/1d8/1d8 (needle-sharp rapier)
['1163']|arakteg|Ravenloft|Arak, Teg|Arak, Teg|Arak, Teg|Omnivore|Common|3|High (13-14)|30%|Average (8-10)|6, burrow 12|2d10|1|Clan|S (3' tall)|Spells (3/3/l), grab, howl|+2 or better magical weapon to hit; immune to wooden weapons, cold, and ice|17|Q|3,000|Neutral evil|4|The Shadow Rift|1d4 (claws or bite)
['2166', '2524']|aranea|Red Steel (Mystara)|Aranea (Savage Coast)|Aranea (Savage Coast)|Aranea (Savage Coast)|Omnivore|Uncommon|3|High (13-14)|Nil|Steady (11-12)|18, Wb 12|1d6|1|Clan|M (6' diameter)|Poison, spells, webbing|Spells, webbing|17|M,O (U)|650|Neutral|7|Any|1d6 (or by weapon)
['2524']|arashaee|Red Steel (Mystara)|Arashaeem|Arashaeem|Arashaeem|Carnivore|Very rare|9+3|High (13-14)|20%|Elite (13-14)|18, Wb 12|1|1|Solitary|M (6' diameter)|Paralysis, spells, webbing|Spells, webbing|11|T,U (H)|7,000|Evil (chaotic)|3|Any|1d8 (or by weapon)
['1084']|aratha|Forgotten Realms|Aratha (Killer Beetle)|Aratha (Killer Beetle)|Aratha (Killer Beetle)|Carnivore|Rare|9|Average (8-10)|Nil|Elite (16)|11|1|4|Solitary|L (12' long)|Psionics|Immunities|11|Nil|6,000|Neutral|3|Sub-tropical and temperate/nonmountainous land|1d10/1d10/1d10/1d10
['9419']|arayashk|Ravenloft|Arayashka|Arayashka|Arayashka|See below|Very rare|5|Average (8-10)|Nil|Fanatic (17)|9|1d6|1|Solitary|M (6' tall)|Chilling touch|See below|15|C|975|Neutral evil|3|Any arctic|1d6 + 1
['2140', '2613', '1049']|arcane|Planescape|Arcane|Arcane|Arcane|Omnivore|Very rare|10|Genius (17-18)|40%|Champion (15)|12|1 (1-6)|1|Entourage|L (12' tall)|Nil|<i>Invisibility</i>, <i>dimension door</i>|11|R|3,000|Lawful neutral|5 (3)|Any|1-8 (weapon)
['1124', '2166']|arcanehe|Ravenloft|Arcane Head|Arcane Head|Arcane Head|Carnivore|Very rare|2|Average (10)|20%|Elite (13)|Fl 15 (C)|13|1|Flock|T (1' tall)|Bash|Nil|18|Nil|270|Chaotic evil|3 (7)|The Nightmare Lands|1d6 (bite)
['Dragon165']|arcfisgi|Dragon Magazine|Archerfish, Giant|Archerfish, Giant|Archerfish, Giant|Carnivore|Uncommon|3+3|Animal (1)|Nil|Steady (11)|Sw 20|90%: 1-3 adults; 10%: 5-20 young|1|Solitary|L (9' long)|Water jet, swallows whole|Nil|17|Nil|420|Neutral|6|Tropical/large freshwater lakes|2-8
['2635']|archomee|Planescape|Archomental, Evil|Archomental, Evil|Cryonax|Carnivore|Unique|90 hp|Genius (17)|75%|Fearless (20)|9|1|2|Solitary|L (15' tall)|See below|See below|5|H,V,X|28,000|Neutral evil|-6|Paraplane of Ice|5d4/5d4
['2635']|archomee|Planescape|Archomental, Evil|Archomental, Evil|Imix|Carnivore|Unique|90 hp|Genius (18)|85%|Fearless (20)|18|1|1|Solitary|L (18' tall)|Heat, spells|See below|5|R,U|25,000|Neutral evil|-4|Plane of Fire|6d6
['2635']|archomee|Planescape|Archomental, Evil|Archomental, Evil|Ogremoch|Carnivore|Unique|110 hp|Exceptional (16)|85%|Fearless (20)|9|1|2|Solitary|L (10' tall)|Spells|See below|5|H,U,Z|28,000|Neutral evil|-7|Plane of Earth|5d10/5d10
['2635']|archomee|Planescape|Archomental, Evil|Archomental, Evil|Olhydra|Carnivore|Unique|90 hp|Genius (18)|70%|Fearless (20)|6, Sw 18|1|1|Solitary|L (20' dia.)|Engulf, spells|See below|5|H,S,U|27,000|Neutral evil|-5|Plane of Water|2d12
['2635']|archomee|Planescape|Archomental, Evil|Archomental, Evil|Yan-C-Bin|Carnivore|Unique|85 hp|Genius (17)|90%|Fearless (20)|Fl 48 (A)|1|2|Solitary|L (10' dia.)|See below|See below|5|U,Z|28,000|Neutral evil|-6|Plane of Air|2d10/2d10
['2635']|archomeg|Planescape|Archomental, Good|Archomental, Good|Ben-hadar|Carnivore|Unique|90 hp|Genius (17)|80%|Fearless (20)|12, Sw 18|1|2|Solitary|L (18' tall)|Spells|See below|5|U,Z|24,000|Neutral good|-4|Plane of Water|3d6/3d6
['2635']|archomeg|Planescape|Archomental, Good|Archomental, Good|Chan|Carnivore|Unique|90 hp|Genius (18)|85%|Fearless (20)|Fl 48 (A)|1|2|Solitary|L (10' diameter)|Spells|See below|5|H,S,U|28,000|Neutral good|-6|Plane of Air|2d10/2d10
['2635']|archomeg|Planescape|Archomental, Good|Archomental, Good|Sunnis|Carnivore|Unique|115 hp|Exceptional (16)|70%|Fearless (20)|9|1|2|Solitary|L (12' tall)|Spells|See below|5|H,U,Z|29,000|Neutral good|-7|Plane of Earth|3d12/3d12
['2635']|archomeg|Planescape|Archomental, Good|Archomental, Good|Zaaman Rul|Carnivore|Unique|80 hp|Genius (17)|60%|Fearless (20)|12|1|1|Solitary|L (10' tall)|Spells, burning touch|See below|5|R,U|23,000|Neutral good|-3|Plane of Fire|3d10
['2118', '2607']|archon|Planescape|Archon|Archon|Hound|Omnivore|Common|6|Average (9)|10%|Fanatic (18)|15|1d6|3 or 1|Hierarchy|M (6' tall)|Shapechange|+1 or better weapon to hit|15|Nil|2,000|Lawful good|1|Mount Celestia|1d4/1d4/1d8 or by weapon
['2118', '2607']|archon|Planescape|Archon|Archon|Lantern|None|Common|½|Low (6)|Nil|Fanatic (18)|Fl 24 (A)|3d6|2|Hierarchy|S (3' tall)|Light rays|+1 or better weapon to hit|20|Nil|975|Lawful good|5|Mount Celestia|1d6/1d6
['2118', '2607']|archon|Planescape|Archon|Archon|Sword|None|Uncommon|10|High (13)|30%|Fanatic (18)|15, Fl 18 (C)|1d6|4|Hierarchy|L (8' tall)|Dive, spell use|+2 or better weapon to hit|11|Nil|14,000|Lawful good|-5|Mount Celestia|2d4/2d4/2d4/2d4
['2118', '2607']|archon|Planescape|Archon|Archon|Throne|Nectar|Rare|12|Genius (17)|50%|Fanatic (18)|15, Fl 36 (B)|1|2|Hierarchy|L (10' tall)|Vorpal sword, spell use|+3 or better weapon to hit|7|Nil|16,000|Lawful good|-7|Mount Celestia|1d12/1d12
['2118', '2607']|archon|Planescape|Archon|Archon|Tome|Ambrosia|Rare|20|Supra (19)|60%|Fanatic (18)|15, Fl 18 (C)|1|2|Hierarchy|L (8' tall)|Light rays, spell use|+3 or better weapon to hit|9|Nil|23,000|Lawful good|-5|Mount Celestia|1d10/1d10
['2118', '2607']|archon|Planescape|Archon|Archon|Trumpet|Mead|Rare|11|Except. (15)|40%|Fanatic (18)|12, Fl 21 (B)|1d3|2|Hierarchy|L (7' tall)|Trumpet, spell use|+3 or better weapon to hit|11|Nil|15,000|Lawful good|-3|Mount Celestia|1d10/1d10
['2118', '2607']|archon|Planescape|Archon|Archon|Warden|Herbivore|Uncommon|8|Very (11)|20%|Fanatic (18)|15|1d6|3|Hierarchy|L (8' tall)|Bear hug, spell use|+2 or better weapon to hit|13|Nil|7,000|Lawful good|-1|Mount Celestia|1d8/1d8/2d6
['2158', '9488']|archshad|Advanced Dungeons & Dragons 2nd Edition|Arch-Shadow|Arch-Shadow|Arch-Shadow|None|Very rare|8+|Supra-genius (19)|Nil|Fearless (19-20)|9|1|1|Solitary|M (6' tall)|Spell use, energy drain|+1 or better weapons to hit|12|Nil (C)|4,500|Any evil|6|Any|1d4+1
['2158', '9488']|archshad|Advanced Dungeons & Dragons 2nd Edition|Arch-Shadow|Arch-Shadow|Demi-Shade|None|Very rare|11+|Supra-genius (20)|Nil|Fanatic (17-18)|9|1|1|Solitary|M (6' tall)|Spell use, energy drain|+2 or better weapons to hit|9|Nil (W)|8,000|Any evil|1|Any|2d4
['2109', '2140']|argos|Spelljammer|Argos|Argos|Argos|Omnivore|Very rare|5-10|Low to High (5-14)|25%|Champion (16)|9, Fl 3 (B)|1|3 per victim|Solitary|L-G (2' per HD)|See below|See below|5-6 HD: 15<br>7-8 HD: 13<br>9-10 HD: 11<br>|U|5-6 HD: 2,000 (+1,000 for each additional HD)|Neutral evil|0|Space/Any Earth-based body|1-4
['Dragon243']|armaphan|Dragon Magazine|Armadillephant|Armadillephant|Armadillephant|Herbivore|Very rare|12|Semi- (2-4)|Nil|Average (10)|15 (burrowing 3)|1-10|5|Herd|L (11' tall)|Nil|Nil|9|Nil|3,000|Neutral|1|Subtropical and tropical jungle and plains|2-16/2-16/2-12/2-12/2-12
['2501']|ashcrawl|Mystara|Ash Crawler|Ash Crawler|Ash Crawler|Carnivore|Rare|3+1|Semi- (2)|Nil|Average (10)|6, Br 6 (ash only)|1d6|1|Solitary|S (just over 2' long without tail)|Tail, locking jaws, 2 claw attacks (+4 to attack, 1d4 damage each)|Resitant to fire|17|See below|270|Neutral|6|Arid areas with fire|1d2 (bite)
['Dragon244']|ashiera|Dragon Magazine|Ashiera|Ashiera|Ashiera|Omnivore|Rare|6|Very|Nil|Elite (13-14)|6, 6 swim, 6 fly|10-20|1|Community|M (5½' tall)|Coldfire|Fog cloud|12|C, 4|975|Chaotic Neutral|4|Coastal Regions|2-12
['2129']|ashira|Al-Qadim (Forgotten Realms)|Ashira|Ashira|Ashira|Sunlight|Rare|3|Average (8-10)|10%|Average (8)|12|2-12|2|Clan|M|Charm|Meld with tree|17|Nil|270|Chaotic good|7|Domesticated trees|1-6/1-6
['9329']|askhalit|Lankhmar|Askhalite|Askhalite|Askhalite|Omnivore|Very rare|8|High|50%|Elite (13)|15|2-8|2|Clan|L (9' tall)|Nil|Nil|13|K,Q|1400|Lawful evil|1|Any|1-10/1-10
['2104', '2173']|asperii|Forgotten Realms|Asperii|Asperii|Asperii|Omnivore|Rare|4|High (13-14)|Nil|Elite (13-14)|21, Fl 42 (C)|1-4 (rarely 4-40)|3|Herd|L (8')|Nil|Immune to cold-, air-based, and gaze attacks, <i>true seeing</i>, <i>featherfall</i> (4/day); double damage from fire|17|Nil|420|Neutral good|4|Mountain peaks|1d8/1d8/1d4
['2107']|aspis|Greyhawk|Aspis|Aspis|Cow|Omnivore|Very rare|10|Low (5-7)|Nil|Elite (13-14)|3|1|1|Hive|H (15' long)|Nil|See below|11|Nil|2,000|Neutral|7|Any/Subterranean|3-18
['2107']|aspis|Greyhawk|Aspis|Aspis|Drone|Omnivore|Rare|6|Very (11-12)|Nil|Elite (13-14)|15|2-20|2|Hive|M (6' long)|Nil|See below|15|F|650|Neutral|3 (2)|Any/Subterranean|1-4 or by weapon
['2107']|aspis|Greyhawk|Aspis|Aspis|Larva|Omnivore|Rare|2-5|Non- (0)|Nil|2-3 HD: Steady (11-12)<br>4-5 HD: Elite (13-14)|1, Sw 6|6-60|1|Hive|S (1½-3' long)|Nil|See below|2 HD: 19<br>3-4 HD: 17<br>5 HD: 15|Nil|2 HD: 65<br>3 HD: 120<br>4 HD: 175<br>5 HD: 270|Neutral|6|Any/Subterranean|2-7
['2603', 'Dragon191']|asrai|Planescape|Asrai|Asrai|Asrai|Herbivore|Rare|½ to 3|High (13-14)|25%|Unsteady to steady (5-9)|9, Sw 18|2d10|1|School|T-S (1-4' tall)|Hypnotism|Protective pact|½ HD: 20<br>1-2 HD: 19<br>3 HD: 17|R|½ HD: 120<br>1 HD: 176<br>2 HD: 270<br>3 HD: 420|Chaotic good|8|River Oceanus and other waters in Ysgard, Arborea, Beastlands|1 or by weapon type
['2603']|astrdrea|Planescape|Astral Dreadnought|Astral Dreadnought|Astral Dreadnought|Carnivore|Very rare|15+30|Exceptional (15-16)|35%|Fearless (19-20)|15 (480' per round astral)|1|3|Solitary|G (30' tall)|<i>Antimagic</i>, <i>fear</i>|+1 or better weapon to hit|5|Nil|22,000|Chaotic neutral|-4|Astral Plane|4d8/4d8/2d10
['2600']|astrsear|Planescape|Astral Searcher|Astral Searcher|Astral Searcher|None|Very rare|2|Non- (0)|50%|Fearless (19)|12|4d6|1|Solitary|M|All victims are AC 5|Nil|19|4|175|Any|10|Outer Planes|1d6
['2137']|astrwolf|Lankhmar|Astral Wolf|Astral Wolf|Astral Wolf|Carnivorous (special)|Very rare|3|Animal (1)|Nil|Champion (16)|18|3-12|1|Pack|L (4' at shoulder)|Astral attack|Nil|17|Nil|270|Neutral evil|3 (on Astral Plane)|Astral Plane|2-8
['2129', '2615']|asuras|Al-Qadim (Forgotten Realms)|Asuras|Asuras|Asuras|Positive energy|Very rare (Rare on Upper Planes)|8|Genius (17-18)|40%|Fearless (19)|12, Fl 33 (A)|1 (2d20 on Upper Planes)|3|Hierarchy|M (6')|Fiery eyes, trumpet blare, burning winds, spells|Spell immunities|13|Nil|7,000|Chaotic good|-2|Any/Upper Planes|1-10/1-10/by weapon type
['3117']|audreean|Birthright|Audreeana|Audreeana|Audreeana|Omnivore|Mythical|14|Exceptional (15-16)|35%|Elite (14)|15, Fl 12 (C), Sw 24|1|5|Solitary|M (5-6½' tall)|Spells|Immune to missile weapons|7|I,W|9,000|Any good|3|Any|1d6/1d6/1d12/1d12/1d8
['2140']|aurumvor|Advanced Dungeons & Dragons 2nd Edition|Aurumvorax|Aurumvorax|Aurumvorax|Carnivore (see below)|Very rare|12|Animal (1)|Nil|Fearless (19-20)|9, Br 3|1|1|Solitary|S (3' long)|2-8 claws for 2-8 each|See below|9|Special|9,000|Neutral|0|Temperate hills|2-8
['2119']|autognom|Spelljammer|Autognome|Autognome|Autognome|None|Very rare|5+5|Semi- (4)|Nil|Fearless (19)|5, Fl 6 (E), Sw 3, Br 4|1|3 or special|None|S (3' tall)|See below|See below|15|Special|975|Neutral good|0|Any|1d10/1d10 or special
['2158', '1060', '1104']|autoscal|Advanced Dungeons & Dragons 2nd Edition|Automaton, Scaladar|Automaton, Scaladar|Automaton, Scaladar|None|Very rare|7+7|Non- (0)|35%; see below|Special|9|14|3|Special|H (12'+ long)|Electrical sting|See below|13|Any possible (guardian)|5,000|Neutral|2|Any warm land or subterranean|1d12/1d12/2d4 + special
['2158', '1104']|autotrob|Advanced Dungeons & Dragons 2nd Edition|Automaton, Trobriand's|Automaton, Trobriand's|Ferragan|None|Very rare|5|Semi- (2-4)|10%|Fanatic (18)|6|1-6|2 + special|Special|M (5-7' long)|Fire jet|Immune to heat,<br>half damage<br>from edged weapons,<br>immune to mind control|15|Incidental|1,400|Neutral|4|Subterranean|1d3/1d4+1
['2158', '1104']|autotrob|Advanced Dungeons & Dragons 2nd Edition|Automaton, Trobriand's|Automaton, Trobriand's|Silversann|None|Very rare|3|Very (11-12)|40%|Fearless (19)|18|1|1|Special|S (2' long)|Nil|Nil|17|Special|640|Neutral|4|Subterranean|1d4
['2158', '1104']|autotrob|Advanced Dungeons & Dragons 2nd Edition|Automaton, Trobriand's|Automaton, Trobriand's|Thanatar|None|Very rare|12|Non- (0)|25%|Champion (15)|12|2-5|11|Special|H (15' long)|Gas|Special|10|Incidental|9,000|Neutral|0|Subterranean|1d20/1d20/1d12
['1163']|avanc|Ravenloft|Avanc|Avanc|Avanc|Carnivore|Unique|6+3|Average (10)|Nil|Champion (16)|9, Sw 12|1|3 (bite/bite/tail)|Solitary|H (20' long)|Surprise, whirlpool|Strength, immunity to fire and heat|15|Nil|2,000|Neutral evil|4|Lake Kronov, Tepest|3d4/3d4/2d10
['2408']|avangion|Dark Sun|Avangion|Avangion|Avangion|Omnivore|Very rare|Varies|High to Supra-genius (13-14)|Varies|Fanatic (17-18)|Varies|1|Varies|Solitary|M to L (6-12')|See below|See below|Varies|Varies|Varies|Varies|Varies|Any|Varies
['Dragon172']|averx|Dragon Magazine|Averx|Averx|Averx|Omnivore|Rare|1+3 (leaders 2+1)|Genius (18)|25%|Steady (11)|9, Fl 15|4-16 (10%: 1-2)|1|Clan|T (1½' tall)|Spells, +4 to surprise foes|Spells, thieving abilities|19|W; Q on individuals|650<br>Leaders: 975|Neutral|4|Subterranean|By weapon type
['2433']|aviarag|Dark Sun|Aviarag|Aviarag|Aviarag|Omnivore|Very rare|8|Very (12)|Nil|Elite (13)|12, Fl 24 (C)|1|3 + special|Solitary|L (15' wingspan)|Rake|Nil|13|Nil (special)|3,000|Neutral good|4|Any land|1d8/1d8/1d10
['TerrorsFromAbove']|azoul|Ravenloft|Azoul|Azoul|Azoul|Carnivore|Very rare|8|High-Genius (13-18)|10%|Elite (13-14)|14, Fl 24 (C)|1|2 + special|Solitary|L (10' tall, 30' wingspan)|Spit acid, Suffocate, Assume shape|Struck only by magic weapons|10|W|7,000|Neutral evil|4|Any|1d8+7/1d8+7 or by weapon +7
['2118', '2602', '2140']|baatabis|Planescape|Baatezu, Lesser, Abishai|Baatezu, Lesser, Abishai|Black|Carnivore|Common|4+1|Average (8-10)|30%|Average (8-10)|9, Fl 12 (C)|2-20|3|Solitary|L (8' tall)|Poison, dive|+1 or better weapons to hit, regeneration|17|Nil|7,000|Lawful evil|5|Baator|1d4/1d4/1d4+1
